Transaction_ID,Investor_ID,Scheme_Code,Transaction_Date,Transaction_Type,Units,NAV,Amount,State,KYC_Status
TXN004885,INV100282,120841,2013-03-05,SIP,158.068,30.9255,4888.33,West Bengal,Rejected
TXN020030,INV100280,120503,2013-03-05,Lumpsum,113.406,14.3051,1622.28,Delhi,Pending
TXN018533,INV100281,120503,2013-03-05,Redemption,144.183,14.3051,2062.55,Gujarat,Verified
TXN011340,INV100278,119551,2013-03-05,Lumpsum,27.186,103.0786,2802.29,Punjab,Verified
TXN006907,INV100277,119551,2013-03-05,Redemption,26.545,103.0786,2736.22,Telangana,Verified
TXN011757,INV100279,120841,2013-03-05,Lumpsum,6.742,30.9255,208.5,Karnataka,Verified
TXN007296,INV100283,118632,2013-03-06,SIP,88.826,14.0779,1250.48,Telangana,Verified
TXN001558,INV100284,119551,2013-03-06,SIP,84.27,103.1012,8688.34,Rajasthan,Verified
TXN018860,INV100285,120503,2013-03-06,SIP,23.36,14.3669,335.61,West Bengal,Verified
TXN022977,INV100286,118632,2013-03-06,SIP,165.866,14.0779,2335.04,Gujarat,Verified
TXN000955,INV100287,119092,2013-03-06,SIP,114.775,24.3489,2794.64,Gujarat,Verified
TXN008377,INV100288,120841,2013-03-06,SIP,178.939,30.9339,5535.28,Punjab,Verified
TXN010765,INV100289,118632,2013-03-06,Redemption,188.99,14.0779,2660.58,Rajasthan,Verified
TXN024612,INV100290,119092,2013-03-06,Lumpsum,45.256,24.3489,1101.93,Punjab,Verified
TXN011950,INV100294,119551,2013-03-07,SIP,188.541,103.129,19444.04,West Bengal,Verified
TXN024177,INV100293,120841,2013-03-07,Lumpsum,5.422,30.9351,167.73,Uttar Pradesh,Verified
TXN012604,INV100292,120503,2013-03-07,Redemption,24.079,14.4921,348.96,Uttar Pradesh,Verified
TXN005550,INV100291,119092,2013-03-07,SIP,106.185,24.3546,2586.09,Telangana,Verified
TXN017979,INV100295,119092,2013-03-08,SIP,191.718,24.3601,4670.27,Karnataka,Verified
TXN023649,INV100296,120841,2013-03-08,SIP,139.401,30.9455,4313.83,Delhi,Verified
TXN014446,INV100297,120503,2013-03-08,Redemption,81.581,14.6971,1199.0,Telangana,Verified
TXN017386,INV100298,120503,2013-03-08,SIP,120.478,14.6971,1770.68,Uttar Pradesh,Verified
TXN022105,INV100299,119092,2013-03-08,SIP,52.246,24.3601,1272.72,Telangana,Verified
TXN004865,INV100300,120503,2013-03-08,Lumpsum,149.851,14.6971,2202.38,Rajasthan,Verified
TXN004505,INV100301,120503,2013-03-08,SIP,104.327,14.6971,1533.3,Maharashtra,Verified
TXN006045,INV100302,118632,2013-03-08,SIP,149.117,14.2733,2128.39,Telangana,Verified
TXN013872,INV100303,118632,2013-03-08,SIP,61.633,14.2733,879.71,West Bengal,Verified
TXN021647,INV100304,119092,2013-03-08,SIP,161.71,24.3601,3939.27,Telangana,Verified
TXN018494,INV100305,119092,2013-03-10,SIP,118.188,24.3714,2880.41,Tamil Nadu,Pending
TXN011947,INV100310,119092,2013-03-11,Lumpsum,6.47,24.377,157.72,Maharashtra,Verified
TXN020690,INV100309,120841,2013-03-11,SIP,45.971,30.9535,1422.96,Telangana,Verified
TXN023394,INV100306,120841,2013-03-11,SIP,173.192,30.9535,5360.9,Rajasthan,Verified
TXN014316,INV100307,120503,2013-03-11,SIP,167.615,14.7309,2469.12,Telangana,Verified
TXN021684,INV100308,118632,2013-03-11,SIP,158.15,14.2265,2249.92,Uttar Pradesh,Verified
TXN018635,INV100311,119551,2013-03-12,SIP,97.504,103.251,10067.39,Maharashtra,Verified
TXN000033,INV100312,120841,2013-03-12,SIP,142.292,30.9494,4403.85,Karnataka,Verified
TXN007337,INV100313,120503,2013-03-12,Lumpsum,151.855,14.69,2230.75,Telangana,Verified
TXN019706,INV100314,118632,2013-03-12,Lumpsum,26.961,14.1646,381.89,Gujarat,Verified
TXN009467,INV100320,118632,2013-03-13,Redemption,71.019,13.9586,991.33,Karnataka,Verified
TXN016737,INV100322,119092,2013-03-13,SIP,33.221,24.3882,810.2,Punjab,Verified
TXN000799,INV100321,119551,2013-03-13,Redemption,165.868,103.2884,17132.24,Karnataka,Verified
TXN015005,INV100319,120841,2013-03-13,SIP,128.996,30.9439,3991.64,Rajasthan,Verified
TXN019330,INV100317,118632,2013-03-13,SIP,50.132,13.9586,699.77,Tamil Nadu,Verified
TXN005603,INV100316,119551,2013-03-13,Redemption,25.936,103.2884,2678.89,Rajasthan,Verified
TXN005458,INV100315,118632,2013-03-13,SIP,164.969,13.9586,2302.74,Karnataka,Verified
TXN024943,INV100318,119551,2013-03-13,SIP,114.567,103.2884,11833.44,Telangana,Verified
TXN022014,INV100328,119092,2013-03-14,Redemption,8.309,24.3939,202.69,West Bengal,Verified
TXN021978,INV100323,120503,2013-03-14,SIP,77.097,14.6688,1130.92,West Bengal,Verified
TXN008526,INV100324,119551,2013-03-14,SIP,10.351,103.34,1069.67,Uttar Pradesh,Verified
TXN010704,INV100325,119092,2013-03-14,SIP,100.63,24.3939,2454.76,Gujarat,Verified
TXN020239,INV100326,120841,2013-03-14,Lumpsum,166.187,30.9591,5145.0,Gujarat,Verified
TXN008224,INV100327,120503,2013-03-14,Lumpsum,95.964,14.6688,1407.68,West Bengal,Verified
TXN014069,INV100329,119551,2013-03-14,SIP,171.741,103.34,17747.71,Gujarat,Verified
TXN013108,INV100335,120841,2013-03-15,SIP,177.299,30.9911,5494.69,Tamil Nadu,Verified
TXN000381,INV100334,120503,2013-03-15,Lumpsum,156.555,14.6503,2293.58,Karnataka,Verified
TXN021186,INV100333,119092,2013-03-15,Redemption,46.653,24.3995,1138.31,Gujarat,Verified
TXN007610,INV100330,120503,2013-03-15,Lumpsum,152.83,14.6503,2239.01,Punjab,Pending
TXN009669,INV100331,118632,2013-03-15,Redemption,25.484,14.0574,358.24,Delhi,Verified
TXN022330,INV100332,120841,2013-03-15,SIP,152.458,30.9911,4724.84,Rajasthan,Verified
TXN018999,INV100336,119092,2013-03-17,SIP,74.386,24.4112,1815.85,West Bengal,Pending
TXN006646,INV100343,119092,2013-03-18,SIP,161.242,24.4172,3937.08,Tamil Nadu,Verified
TXN009070,INV100342,118632,2013-03-18,SIP,180.13,13.9688,2516.2,Karnataka,Verified
TXN014998,INV100344,120503,2013-03-18,SIP,140.818,14.5716,2051.94,Gujarat,Verified
TXN016997,INV100340,119551,2013-03-18,Lumpsum,148.799,103.0355,15331.58,Telangana,Verified
TXN015859,INV100339,120841,2013-03-18,Lumpsum,5.57,30.9884,172.61,Karnataka,Verified
TXN022828,INV100338,120503,2013-03-18,SIP,12.976,14.5716,189.08,West Bengal,Verified
TXN010151,INV100337,120503,2013-03-18,SIP,128.269,14.5716,1869.08,Tamil Nadu,Verified
TXN005173,INV100341,120503,2013-03-18,SIP,162.704,14.5716,2370.86,Tamil Nadu,Verified
TXN012572,INV100345,118632,2013-03-19,SIP,186.445,13.7101,2556.18,Telangana,Verified
TXN021107,INV100346,120841,2013-03-19,SIP,19.496,30.9834,604.05,Karnataka,Verified
TXN010577,INV100347,119551,2013-03-19,SIP,113.489,103.0632,11696.54,Karnataka,Verified
TXN011377,INV100348,118632,2013-03-19,SIP,77.567,13.7101,1063.45,Tamil Nadu,Pending
TXN008906,INV100349,118632,2013-03-20,SIP,31.717,13.4866,427.75,Delhi,Verified
TXN004686,INV100350,120841,2013-03-21,Lumpsum,42.192,30.9869,1307.4,West Bengal,Verified
TXN014418,INV100351,120841,2013-03-21,Redemption,159.634,30.9869,4946.56,Rajasthan,Verified
TXN008393,INV100352,120841,2013-03-21,SIP,116.841,30.9869,3620.54,Telangana,Verified
TXN012524,INV100353,118632,2013-03-21,SIP,42.431,13.4908,572.43,West Bengal,Verified
TXN012625,INV100354,120503,2013-03-21,Lumpsum,90.122,14.1287,1273.31,Punjab,Verified
TXN011171,INV100355,120841,2013-03-21,Redemption,89.749,30.9869,2781.04,Tamil Nadu,Verified
TXN009953,INV100356,119551,2013-03-21,Lumpsum,128.992,103.157,13306.43,Telangana,Verified
TXN006791,INV100357,118632,2013-03-21,SIP,74.67,13.4908,1007.36,Karnataka,Verified
TXN003152,INV100363,119092,2013-03-22,Lumpsum,105.635,24.4402,2581.74,Uttar Pradesh,Verified
TXN013144,INV100361,120841,2013-03-22,Redemption,75.276,30.9812,2332.14,Telangana,Rejected
TXN007722,INV100362,118632,2013-03-22,Lumpsum,193.204,13.4563,2599.81,Telangana,Verified
TXN005498,INV100359,119092,2013-03-22,SIP,53.896,24.4402,1317.23,Tamil Nadu,Verified
TXN023045,INV100358,119092,2013-03-22,SIP,162.964,24.4402,3982.87,Delhi,Verified
TXN009326,INV100360,119092,2013-03-22,Lumpsum,147.868,24.4402,3613.92,West Bengal,Verified
TXN016398,INV100364,118632,2013-03-25,Lumpsum,27.445,13.4002,367.77,Gujarat,Verified
TXN002422,INV100365,119551,2013-03-25,SIP,103.118,103.2114,10642.95,Telangana,Verified
TXN021149,INV100366,118632,2013-03-25,Lumpsum,86.508,13.4002,1159.22,Rajasthan,Rejected
TXN015704,INV100367,118632,2013-03-25,Redemption,123.597,13.4002,1656.22,Gujarat,Verified
TXN014707,INV100368,120841,2013-03-25,SIP,125.422,30.9981,3887.84,Telangana,Verified
TXN004244,INV100369,119092,2013-03-25,SIP,34.877,24.4577,853.01,Uttar Pradesh,Verified
TXN011498,INV100376,120503,2013-03-26,SIP,62.593,14.0945,882.22,Uttar Pradesh,Verified
TXN004411,INV100375,118632,2013-03-26,Redemption,128.449,13.4772,1731.13,Delhi,Rejected
TXN023380,INV100374,120503,2013-03-26,SIP,164.4,14.0945,2317.14,Tamil Nadu,Pending
TXN008944,INV100371,118632,2013-03-26,Lumpsum,122.756,13.4772,1654.41,Delhi,Verified
TXN007556,INV100372,118632,2013-03-26,SIP,161.34,13.4772,2174.41,Telangana,Verified
TXN024290,INV100370,120503,2013-03-26,Lumpsum,177.538,14.0945,2502.31,Rajasthan,Verified
TXN018760,INV100373,118632,2013-03-26,Redemption,55.464,13.4772,747.5,Tamil Nadu,Verified
TXN017026,INV100377,119092,2013-03-27,SIP,28.688,24.4699,701.99,Uttar Pradesh,Verified
TXN016373,INV100378,120841,2013-03-28,SIP,149.639,31.0136,4640.84,Tamil Nadu,Verified
TXN014817,INV100379,118632,2013-03-28,SIP,182.922,13.578,2483.71,Karnataka,Verified
TXN018703,INV100380,119551,2013-03-28,Lumpsum,198.099,103.2633,20456.36,Gujarat,Verified
TXN020437,INV100381,120841,2013-03-29,SIP,157.887,31.0185,4897.42,Karnataka,Verified
TXN001765,INV100382,120841,2013-03-29,SIP,50.663,31.0185,1571.49,Uttar Pradesh,Pending
TXN022214,INV100383,120841,2013-04-01,SIP,92.776,31.055,2881.16,Maharashtra,Verified
TXN012848,INV100384,119092,2013-04-01,Lumpsum,114.711,24.5163,2812.29,Gujarat,Verified
TXN021880,INV100389,119551,2013-04-02,SIP,71.732,103.2626,7407.23,Uttar Pradesh,Verified
TXN013928,INV100391,120841,2013-04-02,SIP,186.257,31.0775,5788.4,Tamil Nadu,Verified
TXN018483,INV100388,120503,2013-04-02,Lumpsum,179.063,14.3768,2574.35,Maharashtra,Rejected
TXN002091,INV100390,119551,2013-04-02,SIP,155.522,103.2626,16059.61,Karnataka,Verified
TXN008490,INV100386,119092,2013-04-02,Redemption,91.533,24.5294,2245.25,Delhi,Verified
TXN022172,INV100387,118632,2013-04-02,SIP,94.15,13.8124,1300.44,West Bengal,Rejected
TXN001372,INV100385,120841,2013-04-02,SIP,76.093,31.0775,2364.78,Punjab,Rejected
TXN000338,INV100398,119092,2013-04-03,SIP,32.127,24.5363,788.28,Maharashtra,Verified
TXN009076,INV100397,119092,2013-04-03,Redemption,91.269,24.5363,2239.4,Tamil Nadu,Verified
TXN013009,INV100396,119551,2013-04-03,SIP,102.149,103.3274,10554.79,Karnataka,Verified
TXN012002,INV100399,119092,2013-04-03,Redemption,193.804,24.5363,4755.23,West Bengal,Verified
TXN020923,INV100394,120503,2013-04-03,Lumpsum,109.833,14.2929,1569.83,Delhi,Verified
TXN016752,INV100393,118632,2013-04-03,SIP,80.049,13.6549,1093.06,Gujarat,Verified
TXN006491,INV100392,119551,2013-04-03,SIP,174.415,103.3274,18021.85,Karnataka,Verified
TXN001140,INV100395,119092,2013-04-03,SIP,144.083,24.5363,3535.26,Maharashtra,Verified
TXN014543,INV100409,118632,2013-04-04,Redemption,136.768,13.4167,1834.98,Maharashtra,Verified
TXN022040,INV100400,120503,2013-04-04,Lumpsum,160.005,14.0601,2249.69,Karnataka,Verified
TXN011084,INV100401,120841,2013-04-04,Lumpsum,173.908,31.0996,5408.47,Delhi,Pending
TXN013225,INV100402,119092,2013-04-04,SIP,186.484,24.5419,4576.67,Telangana,Verified
TXN001203,INV100403,118632,2013-04-04,Lumpsum,127.352,13.4167,1708.64,Delhi,Verified
TXN007725,INV100404,120503,2013-04-04,SIP,121.843,14.0601,1713.12,Telangana,Verified
TXN022872,INV100405,120841,2013-04-04,SIP,26.39,31.0996,820.72,Punjab,Verified
TXN007813,INV100406,118632,2013-04-04,SIP,199.291,13.4167,2673.83,Delhi,Verified
TXN006051,INV100407,119551,2013-04-04,SIP,41.358,103.4096,4276.81,Telangana,Rejected
TXN022150,INV100408,118632,2013-04-04,SIP,174.83,13.4167,2345.64,West Bengal,Verified
TXN006440,INV100412,119551,2013-04-05,SIP,46.225,103.4164,4780.42,Karnataka,Verified
TXN013672,INV100413,120841,2013-04-05,Redemption,36.564,31.0949,1136.95,Maharashtra,Verified
TXN010535,INV100410,120841,2013-04-05,Lumpsum,117.225,31.0949,3645.1,Karnataka,Pending
TXN006794,INV100411,119551,2013-04-05,SIP,63.471,103.4164,6563.94,Uttar Pradesh,Verified
TXN001466,INV100417,119092,2013-04-08,Lumpsum,104.639,24.5645,2570.4,Delhi,Verified
TXN011965,INV100418,118632,2013-04-08,Lumpsum,70.993,13.4526,955.04,Delhi,Verified
TXN020838,INV100419,118632,2013-04-08,SIP,12.368,13.4526,166.38,Karnataka,Verified
TXN016523,INV100420,118632,2013-04-08,SIP,31.323,13.4526,421.38,Rajasthan,Verified
TXN013088,INV100421,120841,2013-04-08,Redemption,141.806,31.1187,4412.82,Gujarat,Verified
TXN016962,INV100422,120503,2013-04-08,SIP,159.904,14.0224,2242.24,Tamil Nadu,Verified
TXN015587,INV100423,119551,2013-04-08,SIP,137.659,103.462,14242.48,Karnataka,Verified
TXN001324,INV100424,119092,2013-04-08,Lumpsum,13.35,24.5645,327.94,Maharashtra,Verified
TXN023159,INV100425,120503,2013-04-08,SIP,93.617,14.0224,1312.74,West Bengal,Verified
TXN012535,INV100430,120841,2013-04-09,Lumpsum,105.819,31.1389,3295.09,Tamil Nadu,Verified
TXN019554,INV100429,119551,2013-04-09,SIP,161.052,103.4716,16664.31,Karnataka,Verified
TXN020194,INV100427,120841,2013-04-09,SIP,7.193,31.1389,223.98,Delhi,Verified
TXN002721,INV100426,120841,2013-04-09,SIP,127.652,31.1389,3974.94,Tamil Nadu,Pending
TXN017134,INV100428,120841,2013-04-09,SIP,161.932,31.1389,5042.38,Gujarat,Verified
TXN022986,INV100431,119551,2013-04-10,Lumpsum,51.833,103.4653,5362.92,Delhi,Pending
TXN000181,INV100432,119551,2013-04-10,SIP,168.412,103.4653,17424.8,West Bengal,Pending
TXN001795,INV100433,120841,2013-04-10,SIP,68.086,31.1225,2119.01,Telangana,Verified
TXN014451,INV100434,119551,2013-04-10,Redemption,154.345,103.4653,15969.35,West Bengal,Verified
TXN001225,INV100435,119092,2013-04-11,SIP,52.628,24.5815,1293.68,Uttar Pradesh,Verified
TXN020409,INV100436,120503,2013-04-11,SIP,143.803,14.0994,2027.54,Tamil Nadu,Verified
TXN007344,INV100437,118632,2013-04-11,Redemption,108.554,13.5316,1468.91,Punjab,Verified
TXN004658,INV100443,119551,2013-04-12,Lumpsum,156.798,103.5704,16239.63,West Bengal,Verified
TXN023314,INV100444,118632,2013-04-12,SIP,98.492,13.3635,1316.2,Punjab,Verified
TXN021861,INV100442,119092,2013-04-12,Lumpsum,108.014,24.5872,2655.76,Gujarat,Verified
TXN013969,INV100440,119092,2013-04-12,SIP,151.839,24.5872,3733.3,Delhi,Verified
TXN006213,INV100439,120841,2013-04-12,SIP,45.714,31.1464,1423.83,Maharashtra,Verified
TXN015270,INV100438,120841,2013-04-12,Lumpsum,104.94,31.1464,3268.5,Gujarat,Verified
TXN000911,INV100441,120841,2013-04-12,Lumpsum,44.277,31.1464,1379.07,Delhi,Verified
TXN020938,INV100445,119092,2013-04-14,SIP,127.273,24.5986,3130.74,West Bengal,Verified
TXN011312,INV100450,119092,2013-04-15,Lumpsum,198.342,24.6045,4880.11,Uttar Pradesh,Verified
TXN004424,INV100446,120841,2013-04-15,SIP,44.409,31.1685,1384.16,Rajasthan,Verified
TXN013151,INV100447,119092,2013-04-15,SIP,89.033,24.6045,2190.61,Uttar Pradesh,Verified
TXN000783,INV100448,119092,2013-04-15,Redemption,163.284,24.6045,4017.52,Punjab,Verified
TXN015766,INV100449,119551,2013-04-15,SIP,157.525,103.6711,16330.79,Rajasthan,Verified
TXN024275,INV100451,119092,2013-04-15,SIP,132.778,24.6045,3266.94,Punjab,Verified
TXN015312,INV100452,119551,2013-04-15,Redemption,79.726,103.6711,8265.28,Uttar Pradesh,Pending
TXN021990,INV100453,120503,2013-04-15,SIP,122.733,13.985,1716.42,Delhi,Pending
TXN001100,INV100454,119092,2013-04-15,SIP,64.787,24.6045,1594.05,West Bengal,Verified
TXN018412,INV100463,120503,2013-04-16,Lumpsum,112.865,14.2436,1607.6,Punjab,Verified
TXN016826,INV100465,118632,2013-04-16,SIP,170.99,13.7055,2343.5,Tamil Nadu,Verified
TXN005922,INV100461,118632,2013-04-16,SIP,99.49,13.7055,1363.56,Gujarat,Verified
TXN016861,INV100464,118632,2013-04-16,SIP,154.655,13.7055,2119.62,Delhi,Verified
TXN010280,INV100460,119092,2013-04-16,Lumpsum,6.297,24.6103,154.97,Gujarat,Verified
TXN009142,INV100462,119551,2013-04-16,Lumpsum,104.422,103.0719,10762.97,Tamil Nadu,Verified
TXN016349,INV100458,118632,2013-04-16,SIP,153.014,13.7055,2097.13,West Bengal,Pending
TXN019584,INV100457,119551,2013-04-16,SIP,132.851,103.0719,13693.2,Punjab,Verified
TXN014120,INV100456,119551,2013-04-16,SIP,30.014,103.0719,3093.6,West Bengal,Pending
TXN004597,INV100455,119551,2013-04-16,SIP,151.062,103.0719,15570.25,Uttar Pradesh,Verified
TXN015679,INV100459,120503,2013-04-16,SIP,40.383,14.2436,575.2,Punjab,Verified
TXN024947,INV100466,119092,2013-04-17,SIP,190.053,24.6161,4678.36,Rajasthan,Verified
TXN015149,INV100467,118632,2013-04-17,SIP,134.708,13.7107,1846.94,Rajasthan,Pending
TXN008304,INV100468,120841,2013-04-17,SIP,127.787,31.1958,3986.42,Delhi,Verified
TXN008348,INV100469,120503,2013-04-17,Lumpsum,191.781,14.267,2736.14,Rajasthan,Verified
TXN008666,INV100470,119551,2013-04-17,SIP,94.66,103.0866,9758.18,Uttar Pradesh,Verified
TXN014242,INV100475,120503,2013-04-18,SIP,34.391,14.4401,496.61,Rajasthan,Verified
TXN014351,INV100474,120841,2013-04-18,Lumpsum,191.472,31.2408,5981.74,Gujarat,Verified
TXN023248,INV100472,120841,2013-04-18,Lumpsum,196.12,31.2408,6126.95,West Bengal,Verified
TXN018616,INV100471,119092,2013-04-18,SIP,42.857,24.6219,1055.22,Telangana,Verified
TXN013666,INV100473,119551,2013-04-18,SIP,10.792,103.1589,1113.29,West Bengal,Verified
TXN012733,INV100476,120841,2013-04-19,Lumpsum,63.432,31.2458,1981.98,Punjab,Verified
TXN024212,INV100477,120841,2013-04-19,Lumpsum,197.046,31.2458,6156.86,West Bengal,Verified
TXN018704,INV100478,119092,2013-04-22,SIP,96.933,24.645,2388.91,Delhi,Pending
TXN022930,INV100479,118632,2013-04-22,Redemption,22.217,14.0431,312.0,Telangana,Verified
TXN015653,INV100480,118632,2013-04-22,SIP,169.056,14.0431,2374.07,Punjab,Verified
TXN020359,INV100486,119092,2013-04-23,SIP,27.788,24.6507,684.99,Uttar Pradesh,Pending
TXN011342,INV100487,120841,2013-04-23,Redemption,38.142,31.2609,1192.35,Uttar Pradesh,Rejected
TXN010008,INV100485,119092,2013-04-23,SIP,159.355,24.6507,3928.21,Rajasthan,Pending
TXN020751,INV100488,119551,2013-04-23,SIP,7.214,103.2481,744.83,Punjab,Verified
TXN021530,INV100483,119551,2013-04-23,Lumpsum,107.324,103.2481,11081.0,Tamil Nadu,Verified
TXN011334,INV100482,120841,2013-04-23,Redemption,41.222,31.2609,1288.64,Delhi,Verified
TXN008708,INV100481,119092,2013-04-23,SIP,121.017,24.6507,2983.15,West Bengal,Verified
TXN024957,INV100484,119092,2013-04-23,Lumpsum,167.513,24.6507,4129.31,Tamil Nadu,Verified
TXN010948,INV100490,120841,2013-04-24,SIP,71.207,31.2657,2226.34,Punjab,Verified
TXN008471,INV100489,120841,2013-04-24,SIP,198.042,31.2657,6191.92,Uttar Pradesh,Verified
TXN023236,INV100491,119092,2013-04-25,Redemption,168.982,24.6623,4167.48,Delhi,Verified
TXN000966,INV100492,119092,2013-04-25,Lumpsum,186.485,24.6623,4599.15,Karnataka,Verified
TXN016507,INV100493,120841,2013-04-25,SIP,23.412,31.3033,732.87,Tamil Nadu,Verified
TXN012043,INV100494,120503,2013-04-25,Redemption,91.851,14.7586,1355.59,Telangana,Verified
TXN020808,INV100495,119092,2013-04-25,SIP,61.034,24.6623,1505.24,Maharashtra,Verified
TXN010636,INV100496,120503,2013-04-25,SIP,123.146,14.7586,1817.46,Gujarat,Verified
TXN002912,INV100497,120503,2013-04-25,SIP,21.814,14.7586,321.94,Maharashtra,Verified
TXN008367,INV100503,119092,2013-04-26,SIP,30.904,24.6681,762.34,Maharashtra,Verified
TXN021865,INV100502,120503,2013-04-26,SIP,159.93,14.7058,2351.9,Delhi,Verified
TXN010024,INV100501,119551,2013-04-26,SIP,73.236,103.3139,7566.3,Telangana,Verified
TXN007971,INV100499,118632,2013-04-26,Redemption,183.367,14.0531,2576.87,Delhi,Verified
TXN007425,INV100498,120503,2013-04-26,Redemption,119.635,14.7058,1759.33,Punjab,Verified
TXN005996,INV100500,119551,2013-04-26,SIP,26.972,103.3139,2786.58,Tamil Nadu,Verified
TXN008403,INV100504,119092,2013-04-29,SIP,94.491,24.6855,2332.56,Tamil Nadu,Verified
TXN014959,INV100505,119092,2013-04-29,SIP,109.061,24.6855,2692.23,Uttar Pradesh,Verified
TXN024454,INV100506,118632,2013-04-29,SIP,100.138,14.1084,1412.79,Delhi,Pending
TXN002829,INV100507,119551,2013-04-29,SIP,161.077,103.3845,16652.87,Maharashtra,Verified
TXN023548,INV100508,119551,2013-04-29,Redemption,51.046,103.3845,5277.37,Maharashtra,Verified
TXN008090,INV100509,119551,2013-04-29,SIP,57.191,103.3845,5912.66,Karnataka,Verified
TXN022747,INV100510,118632,2013-04-29,SIP,23.161,14.1084,326.76,Maharashtra,Verified
TXN016093,INV100515,118632,2013-04-30,SIP,170.942,14.1086,2411.75,Maharashtra,Verified
TXN020127,INV100514,119551,2013-04-30,Lumpsum,97.929,103.0655,10093.1,Delhi,Verified
TXN020596,INV100513,119092,2013-04-30,SIP,118.614,24.6913,2928.73,West Bengal,Rejected
TXN008142,INV100512,118632,2013-04-30,SIP,113.864,14.1086,1606.46,Gujarat,Verified
TXN001667,INV100511,120503,2013-04-30,SIP,50.407,14.8945,750.79,Punjab,Verified
TXN004422,INV100516,119551,2013-05-02,SIP,97.179,103.2057,10029.43,Telangana,Verified
TXN004374,INV100517,120841,2013-05-02,SIP,80.776,31.3834,2535.03,Tamil Nadu,Rejected
TXN011055,INV100518,120841,2013-05-02,SIP,153.062,31.3834,4803.61,West Bengal,Verified
TXN018492,INV100519,119092,2013-05-02,Lumpsum,173.111,24.7029,4276.34,Telangana,Verified
